,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN
2613,116500804,청계산원터,원지동구간, ,2.8,쉬움,49,35
2614,422101501,청대산,조양동구간, ,1.4,쉬움,25,17
2615,447603501,청등산,천당리구간, ,2.83,쉬움,50,35
2616,281850201,청량산, , ,0.05,쉬움,1,1
2617,481502601,청량산,현동구간, ,0.39,쉬움,7,5
2618,479203401,청량산_의상봉, , ,1.01,쉬움,18,12
2619,272900601,청룡산, , ,0.31,쉬움,5,4
2620,441303101,청룡산,풍서리구간, ,0.79,쉬움,14,10
2621,468702701,청룡산,백양리구간, ,1.6,쉬움,28,20
2622,414603201,청명산,영통동구간, ,0.08,쉬움,1,1
2623,415902601,청명산,홍법리구간, ,0.75,쉬움,13,9
2624,441503501,청벽산,도남리구간, ,3.12,쉬움,55,39
2625,422300604,청솔2차뒷산,교동구간, ,0.14,쉬움,2,2
2626,477503104,청송자연휴양림,대전리구간, ,1.3,쉬움,23,16
2627,451303801,청암산,남내리구간, ,0.41,쉬움,7,5
2628,422308101,청옥산,중봉리구간, ,9.52,쉬움,238,167
2629,427604601,청옥산,회동리구간, ,0.52,쉬움,9,6
2630,479203501,청옥산,대현리구간, ,2.37,쉬움,42,29
2631,418203801,청우산,항사리구간, ,4.35,쉬움,82,57
2632,437603301,청화산, , ,2.55,쉬움,96,67
2633,477302701,청화산,다곡리구간, ,1.55,쉬움,39,27
2634,277103904,초곡산성,논공읍 초곡리구간,모은사,0.23,쉬움,4,3
2635,271401101,초례봉, , ,3.24,쉬움,57,40
2636,421701601,초록봉, , ,0.94,쉬움,17,12
2637,415902701,초록산,사창리구간, ,0.57,쉬움,10,7
2638,448002101,초롱산,금당리구간, ,0.85,쉬움,18,13
2639,451803501,초산봉,교암동구간, ,0.36,쉬움,6,4
2640,451803604,초산연지길,시기동구간, ,0.14,쉬움,2,2
2641,113500301,초안산,창동 창골 축구장-창동 헬기장구간,생태육교,0.4,쉬움,7,5
2642,467801901,초암산,수남리구간, ,2.33,쉬움,58,41
2643,467802404,초암산수남,금천리구간, ,0.65,쉬움,14,10
2644,457302501,초점산,덕지리구간, ,3.45,쉬움,129,91
2645,488804101,초점산,감주재-초점구간, ,6.04,쉬움,107,75
2646,437500103,초평트래킹길,화산리구간, ,0.56,쉬움,10,7
2647,287102201,초피산,화도면 덕포리-화도면 사기리구간, ,1.59,쉬움,30,21
2648,418305001,촛대봉,용천리구간, ,2.1,쉬움,45,32
2649,421104801,촛대봉,화악리구간, ,3.08,쉬움,116,81
2650,467202101,최악산,구원리구간, ,2.24,쉬움,84,59
2651,277103301,최정산, , ,0.83,쉬움,15,10
2652,411500904,추동공원,신곡동구간, ,0.04,쉬움,1,0
2653,467101801,추월산, , ,0.38,쉬움,7,5
2654,482704901,추화산, , ,0.06,쉬움,1,1
2655,418203901,축령산, , ,2.21,쉬움,39,27
2656,479204401,축융봉,북곡리구간, ,1.34,쉬움,50,35
2657,421508501,춘갑봉,포남동구간, ,0.15,쉬움,3,2
2658,447301901,출동산,명학리구간, ,0.39,쉬움,7,5
2659,451803704,충무공원,수성동구간, ,0.97,쉬움,17,12
2660,479205504,충혼탑,내성리구간,625참전용사명예선상비,0.47,쉬움,8,6
2661,441508101,취국산,양화리구간, ,1.38,쉬움,24,17
2662,467702701,취령산,금마리구간, ,0.35,쉬움,6,4
2663,467702801,취북산,오취리 오취마을구간, ,0.97,쉬움,17,12
2664,441303201,취암산,교천리구간, ,0.06,쉬움,1,1
2665,421500404,취연정,교동구간, ,0.06,쉬움,1,1
2666,457104001,치마산,항가리구간, ,0.74,쉬움,13,9
2667,447902001,칠갑산, , ,2.12,쉬움,37,26
2668,411170701,칠보산,호매실동구간, ,0.09,쉬움,2,1
2669,437603901,칠보산,효근리구간, ,3.12,쉬움,55,39
2670,437604001,칠보산,태성리구간, ,7.08,쉬움,125,87
2671,451803101,칠보산,구룡동구간, ,0.92,쉬움,16,11
2672,412500401,칠봉산,송내동구간, ,3.29,쉬움,58,41
2673,421506201,칠봉산,제비리구간, ,1,쉬움,25,18
2674,441503601,칠봉산,대학리구간, ,2.04,쉬움,36,25
2675,416102401,칠사산,송정동구간, ,1.05,쉬움,32,22
2676,482504201,칠산,이동구간, ,1.46,쉬움,26,18
2677,421507001,칠성산, , ,0.57,쉬움,10,7
2678,482705001,칠탄산, , ,0.77,쉬움,14,10
2679,482202801,칠현산, , ,1.64,쉬움,29,20
2680,491109404,칡오름구좌읍,송당리구간, ,1.56,쉬움,28,19
2681,491102703,칡오름봉개동,봉개동구간, ,0.21,쉬움,4,3
2682,491109504,칡오름상효동,상효동구간, ,2.01,쉬움,35,25
2683,491109604,큰걸쇠,하례리구간, ,0.18,쉬움,3,2
2684,413603104,큰골숲길,내방리구간, ,6.12,쉬움,108,76
2685,491109704,큰노리손이,봉개동구간, ,0.17,쉬움,3,2
2686,491109804,큰도래미오름,송당리구간, ,3.65,쉬움,64,45
2687,468902201,큰산,가용리구간, ,1.36,쉬움,24,17
2688,469104904,큰산임도,죽연리구간, ,2.59,쉬움,46,32
2689,431304601,탄항산, , ,0.44,쉬움,8,5
2690,421702201,탑산, , ,0.1,쉬움,2,1
2691,477303701,탑산,봉양면 도원리구간, ,0.04,쉬움,1,0
2692,428204304,탑현골,고성군 간성읍 탑현리구간,탑현교/작은폭포,1.14,쉬움,20,14
2693,427303301,태기산,무이리구간, ,0.07,중간,1,1
2694,487403601,태백산,태백산구간, ,0.33,중간,6,4
2695,488905801,태백산,원당리구간, ,4.4,쉬움,78,54
2696,421902201,태백산_장군봉, , ,0.18,쉬움,3,2
2697,487400103,태백산둘레길,창곡마을 상단-태백산 정산구간, ,1.13,쉬움,20,14
2698,421902904,태백산악훈련장,문곡동구간, ,0.38,쉬움,7,5
2699,481101901,태복산,봉곡동구간, ,0.4,쉬움,7,5
2700,437202001,태봉,장속리구간, ,0.33,쉬움,6,4
2701,411300501,태봉산,궁내동구간, ,4.16,쉬움,104,73
2702,412202601,태봉산,지산동구간, ,0.38,쉬움,7,5
2703,414603301,태봉산,양지리구간, ,1.23,쉬움,22,15
2704,414605001,태봉산,좌항리구간, ,2.07,쉬움,37,26
2705,421506301,태봉산,언별리구간, ,2.46,쉬움,46,32
2706,422308301,태봉산,오사동구간, ,1.36,쉬움,26,18
2707,428104801,태봉산,현리구간, ,0.13,쉬움,2,2
2708,441803101,태봉산,교성리구간, ,1.08,쉬움,20,14
2709,461504501,태봉산,정산-이조마트 옆 입구구간, ,0.21,쉬움,4,3
2710,488605601,태봉산,어서리구간, ,0.24,쉬움,4,3
2711,468302801,태산봉,봉호리구간, ,1.17,쉬움,21,14
2712,441503701,태수산,태봉동구간, ,1.08,쉬움,19,13
2713,482504301,태숭산,청천리구간, ,0.18,쉬움,3,2
2714,467904401,태악산노인봉성재봉,동가리구간, ,13.18,쉬움,494,346
2715,411300404,태재고개,율동 율동공원-분당동구간,깁자수 묘,2.67,쉬움,47,33
2716,441303401,태조봉,안서동구간, ,0.26,쉬움,5,3
2717,468802801,태청산, , ,1.19,쉬움,21,15
2718,477502601,태행산,월외리구간, ,0.99,쉬움,17,12
2719,311100404,태화근린공원,중구 태화동구간, ,0.35,쉬움,6,4
2720,416102501,태화산,추곡리구간, ,1.07,쉬움,20,14
2721,427504901,태화산,팔괴리구간, ,3,쉬움,113,79
2722,441303501,태화산,세출리구간, ,1,쉬움,18,12
2723,441508201,태화산,화흥리구간, ,1.02,쉬움,19,13
2724,471706101,태화산,태화동구간, ,0.97,쉬움,17,12
2725,483302301,토곡산, , ,2.23,쉬움,39,28
2726,301101501,토끼봉,신하동구간, ,0.33,쉬움,6,4
2727,427705001,토끼봉,고성리구간, ,5.28,쉬움,99,69
2728,477303801,토봉,단밀면 팔등리-단밀면 생송리구간, ,3.58,쉬움,77,54
2729,491302904,토산봉,토산리구간, ,1.07,쉬움,19,13
2730,471305401,토함산,황용동구간, ,1.36,쉬움,24,17
2731,467202201,통명산,구성리구간, ,2.13,쉬움,38,26
2732,418204101,통방산,천안리구간, ,2.44,쉬움,92,64
2733,491109904,통오름,신산리구간, ,0.13,쉬움,2,2
2734,447902101,퇴메산,교월리구간, ,0.9,쉬움,16,11
2735,287101201,퇴모산,영도면 인산리-내가면 외포리구간, ,0.5,쉬움,9,6
2736,413602401,퇴뫼산,퇴계원리구간, ,0.41,쉬움,7,5
2737,448002201,퇴뫼산,송암리구간, ,0.37,쉬움,7,5
2738,413603204,퇴뫼산일원,청학리구간, ,4.59,쉬움,81,57
2739,461303401,퇴미산,여천고등학교내 쉼터구간, ,0.32,쉬움,6,4
2740,448252001,퇴비산,장산리 예비군교육장-시목리 망향의 동산구간, ,0.19,쉬움,3,2
2741,491102301,파군봉,상귀리구간, ,0.15,쉬움,3,2
2742,479203701,파리봉,매정리구간, ,0.25,쉬움,4,3
2743,478503501,파산,금산리구간, ,0.38,쉬움,7,5
2744,481703001,판문산,판문동구간, ,0.06,쉬움,1,1
2745,301105404,판암근린공원,판암동구간, ,0.28,쉬움,5,3
2746,477703701,팔각산,옥계리구간, ,0.85,쉬움,21,15
2747,477700103,팔각산둘레길,옥계유원지-팔각산 정상구간,출렁다리,10.4,쉬움,390,273
2748,413100101,팔강산,신내동구간, ,0.04,쉬움,1,0
2749,457403001,팔공산, , ,1.67,쉬움,29,21
2750,271401201,팔공산_비로봉, , ,0.65,쉬움,11,8
2751,412202101,팔룡산, , ,0.11,쉬움,2,1
2752,427206501,팔봉산,팔봉리구간, ,0.71,쉬움,13,9
2753,431104801,팔봉산,구암리구간, ,2.7,쉬움,58,41
2754,442102401,팔봉산,운곡리구간, ,0.25,쉬움,4,3
2755,442102701,팔봉산,어송리구간, ,1.04,쉬움,20,14
2756,482706401,팔봉산,조음리구간, ,0.4,쉬움,7,5
2757,488703801,팔봉산,교산리구간, ,0.1,쉬움,2,1
2758,468802901,팔암산, , ,1.55,쉬움,27,19
2759,467702901,팔영산, , ,0.3,쉬움,5,4
2760,481502901,팔용산,봉암동구간, ,0.26,쉬움,5,3
2761,472504501,팔음산,명티리구간, ,2.4,쉬움,42,30
2762,428000103,펀치볼둘레길,후리구간, ,12.18,쉬움,215,150
2763,471905101,평성산,도량동구간, ,0.26,쉬움,5,3
2764,441503901,평안산,운곡리구간, ,2.25,쉬움,40,28
2765,481503001,평지산,부산리구간, ,2.32,쉬움,87,61
2766,477601601,포도산,삼의리구간, ,1.58,쉬움,59,41
2767,472504601,포성봉, , ,1.77,쉬움,31,22
2768,472804301,포암산,미륵리구간, ,0.44,쉬움,8,5
2769,471104704,포항시청뒷산,대잠동구간, ,0.65,쉬움,11,8
2770,491102803,폭낭오름,봉성리구간, ,0.53,쉬움,9,7
2771,427705201,푯대봉,구절리구간, ,1.14,쉬움,20,14
2772,479203801,풍락산,고감리구간, ,0.14,중간,2,2
2773,451903801,풍악산,주월리구간, ,1.68,쉬움,63,44
2774,451305104,풍촌,학당리구간, ,0.17,쉬움,3,2
2775,421506501,피래산, , ,0.35,쉬움,6,4
2776,427705301,핏대봉,유천리구간, ,3.17,쉬움,95,67
2777,301105504,하사앞산,이사동구간, ,0.4,쉬움,7,5
2778,482705301,하서산,중산리구간, ,1.3,쉬움,23,16
2779,428300404,하양혈리산,하양혈리구간, ,1.18,쉬움,21,15
2780,428307304,하왕도리산,학포리구간, ,0.09,쉬움,2,1
2781,428307604,하왕도리산,하왕도리구간,오산리 선사유적지,0.67,쉬움,12,8
2782,428106604,하추리산막골,하추리구간, ,0.47,쉬움,8,6
2783,471705201,학가산,산성리구간, ,0.98,쉬움,17,12
2784,413900601,학미산,포동구간, ,0.11,쉬움,2,1
2785,427802504,학사리,와수리구간, ,1.01,쉬움,18,12
2786,272900701,학산, , ,0.15,쉬움,3,2
2787,479205601,학정봉,해저리구간, ,0.08,쉬움,1,1
2788,437700104,한남금북정맥,소암리구간, ,53.04,쉬움,1137,796
2789,282450104,한남정맥,마송리구간, ,0.23,쉬움,4,3
2790,414600103,한남정맥,하동구간, ,0.18,쉬움,3,2
2791,415500104,한남지선,수리 한양APT 8단지 앞-산림욕장 입구구간, ,0.04,쉬움,1,0
2792,491101203,한대오름,상가리구간, ,3.64,쉬움,78,55
2793,422306604,한도골계곡,하반천리구간, ,1.68,쉬움,32,22
2794,469100203,한반도해송숲,증동리구간, ,0.7,쉬움,12,9
2795,412800104,한북정맥,신원동구간, ,1.9,쉬움,34,23
2796,441504001,한산,장승배기길구간, ,1.03,쉬움,18,13
2797,428105001,한석산, , ,0.01,쉬움,1,0
2798,421702304,한양아파트뒷산,평릉동구간, ,0.05,쉬움,1,1
2799,487204101,한우산, , ,0.12,중간,2,1
2800,422304604,한재,오분동구간, ,1.82,쉬움,32,22
2801,428305101,한천산,장리구간, ,0.51,쉬움,9,6
2802,282601301,할매산,마전동구간, ,0.6,쉬움,11,7
2803,488807101,할미산,소야길구간, ,1.04,쉬움,18,13
2804,301101601,함각산,마산동구간, ,1.17,쉬움,21,14
2805,451400401,함라산,입점리구간, ,0.13,쉬움,2,2
2806,451400203,함라산둘레길,웅포면송천리-웅포면성당리구간, ,1.18,쉬움,21,15
2807,442303001,함박봉,신암리황룡제-신암리깃대봉정상구간, ,1.48,쉬움,26,18
2808,447302001,함박산,봉암리구간, ,0.23,쉬움,4,3
2809,421902401,함백산,오투리조트등산로, ,0.6,쉬움,11,7
2810,421904104,함백산오투리조트,태백시황지동구간, ,1.25,쉬움,38,26
2811,282370501,함봉산,가좌동구간, ,0.1,쉬움,2,1
2812,282600801,함봉산,십정동구간, ,0.05,쉬움,1,1
2813,311400501,함월산,선암동구간, ,0.16,쉬움,3,2
2814,311100504,함월산평산골,중구성안동구간, ,0.37,쉬움,7,5
2815,272300901,함지산,팔당역구간, ,1.46,쉬움,27,19
2816,457403101,합미봉,명덕리구간, ,1.21,쉬움,30,21
2817,412700301,항가울산,사동구간, ,0.07,쉬움,1,1
2818,438003004,해넘이등산로,목재펠릿공장구간, ,0.48,중간,10,7
2819,412500501,해룡산, , ,1.41,쉬움,25,17
2820,441802901,해망산,신흑동구간, ,0.27,쉬움,5,3
2821,428001104,해안면,후리구간, ,0.31,쉬움,5,4
2822,441508301,해월산,고당리구간, ,2.75,쉬움,59,41
2823,451103101,행치봉,우아동1가구간, ,1.01,쉬움,18,12
2824,427802604,향교뒷산,이평리구간, ,0.77,쉬움,14,10
2825,428203101,향로봉, , ,0.7,쉬움,12,9
2826,421105201,향로산,온의동구간, ,0.63,쉬움,11,8
2827,457302601,향로산,읍내리구간, ,0.79,쉬움,14,10
2828,482705401,향로산, , ,0.64,쉬움,11,8
2829,427708001,향산,화암리구간, ,3.3,쉬움,58,41
2830,431300103,향산리둘레길,향산리구간, ,4.25,쉬움,75,53
2831,414604801,향수산,유운리구간, ,6.08,쉬움,107,75
2832,442303601,향적산,화악리구간, ,3.69,쉬움,79,55
2833,442500501,향적산,향한리구간, ,0.66,쉬움,12,8
2834,488906101,허굴산,장단리구간, ,0.43,쉬움,8,5
2835,412801101,현달산,현달산등산로입구-신병교육대앞고물상입구구간, ,0.98,쉬움,17,12
2836,428107501,현리산,기린면현리구간, ,2.89,쉬움,51,36
2837,479000104,현산,갈구리구간, ,0.7,쉬움,12,9
2838,488805301,현성산,강천리구간, ,0.05,쉬움,1,1
2839,461303501,현천뒷산,현천리구간, ,0.25,쉬움,4,3
2840,287101401,혈구산,선원면냉정리1-선원면삼성리구간, ,4.02,쉬움,71,50
2841,418305101,형제봉,도곡리구간, ,4.12,쉬움,155,108
2842,421701701,형제봉,남양리구간, ,2.7,쉬움,68,47
2843,437202801,형제봉,만수리구간, ,1.42,쉬움,36,25
2844,457203501,형제봉,백화리구간, ,7.01,쉬움,124,87
2845,467302001,형제봉,광평리구간, ,6.89,쉬움,122,85
2846,472505401,형제봉,화남면동관리(비재)-화남면동관리(장고개)구간, ,4.12,쉬움,103,72
2847,488501301,형제봉, , ,1.37,쉬움,24,17
2848,301105604,혜림정사앞산189고지,이사동구간, ,0.59,쉬움,10,7
2849,479203901,호골산,석평리구간, ,1.17,쉬움,21,14
2850,488403901,호구산,임도, ,1.43,쉬움,25,18
2851,451800104,호남정맥,내장상동(다천암)-산내면(하운암마을)구간, ,8.85,쉬움,156,109
2852,467900104,호남정맥,이서면갈두리-이서면서리구간, ,6.35,쉬움,136,95
2853,461503601,호두산,죽청리구간, ,0.42,쉬움,7,5
2854,468301801,호등산,용앙리구간, ,0.39,쉬움,7,5
2855,461302901,호랑산,호명동구간, ,1.62,쉬움,29,20
2856,281100401,호룡곡산,무의동구간, ,1.05,쉬움,26,18
2857,282370401,호명사뒷산,부평동구간, ,0.04,중간,1,0
2858,416302101,호명산,복지리구간, ,1.94,쉬움,34,24
2859,418204201,호명산, , ,2.29,쉬움,40,28
2860,468302901,호산,석천리구간, ,0.26,중간,5,3
2861,115450101,호암산,독산초등학교옆-천록빌라구간, ,0.69,쉬움,12,9
2862,461303001,호암산, , ,0.1,쉬움,2,1
2863,481503101,호암산,시락리구간, ,0.73,쉬움,13,9
2864,487204801,호암산,중교리구간, ,0.46,쉬움,8,6
2865,488804301,호음산,강정길구간, ,0.28,쉬움,5,3
2866,437202104,호점산성,용곡리구간, ,0.92,쉬움,16,11
2867,441504101,호태산,월송동구간, ,0.43,쉬움,8,5
2868,262900601,홍곡산,용당동구간, ,0.08,쉬움,1,1
2869,427303701,홍도산,읍상리구간, ,0.17,쉬움,3,2
2870,112300404,홍릉공원,청량리동구간, ,2.33,쉬움,41,29
2871,416302201,홍복산,가능동구간, ,0.07,쉬움,1,1
2872,447604801,홍산,봉산리구간, ,2.78,쉬움,49,34
2873,287101501,화개산,교동면읍내리-교동면고구리구간, ,0.43,쉬움,8,5
2874,441803001,화락산,대천리구간, ,0.25,쉬움,4,3
2875,488207204,화리치, , ,2.31,쉬움,41,29
2876,291551201,화방산,풍암동구간, ,0.95,쉬움,17,12
2877,421506801,화부산,교동구간, ,0.09,쉬움,2,1
2878,471705401,화부산,대사리구간, ,1.61,쉬움,28,20
2879,421506901,화산,남양리구간, ,1.92,쉬움,48,34
2880,471705501,화산, , ,0.02,쉬움,1,0
2881,451102804,화산공원,덕진구서신동서신배수지-서신동산구간, ,0.05,쉬움,1,1
2882,457902501,화시봉,운곡서원-화시봉정상구간,운곡서원,2.18,쉬움,38,27
2883,418204301,화악산, , ,0.79,쉬움,14,10
2884,482705801,화악산,요고리구간, ,5.01,쉬움,88,62
2885,418204401,화야산, , ,0.68,쉬움,12,8
2886,437600103,화양골둘레길,궁기리구간, ,0.08,쉬움,1,1
2887,487403301,화왕산,옥천리구간, ,1.15,쉬움,20,14
2888,487403901,화왕산,감리구간, ,5.18,쉬움,194,136
2889,479204001,화장산,어지리구간, ,3.65,쉬움,68,48
2890,488703401,화장산,호산리구간, ,6.74,쉬움,119,83
2891,427709204,화절령,사북리구간, ,2.58,쉬움,65,45
2892,428204804,화진포소나무숲산림욕장,화포리구간, ,0.17,쉬움,3,2
2893,427505201,화채봉,운학리구간, ,4.56,쉬움,80,56
2894,467903901,화학산,우치리구간, ,0.15,쉬움,3,2
2895,271401401,환성산, , ,1,쉬움,18,12
2896,472901601,환성산,청천리구간, ,21.05,쉬움,371,260
2897,437501501,환희산,봉죽리구간, ,1.34,쉬움,24,17
2898,491100103,활오름,강정동구간, ,0.14,쉬움,2,2
2899,413602601,황금산, , ,0.4,쉬움,7,5
2900,262300501,황령산,문현동구간,해안사,0.09,쉬움,2,1
2901,412801801,황룡산,성락교회 옆 보조등산로-고봉로 금정굴 입구구간,금정굴,0.14,쉬움,2,2
2902,488906401,황매산,법평리구간, ,0.83,쉬움,15,10
2903,311100301,황방산,장현동구간, ,0.74,쉬움,13,9
